model,node,prompt_id,prompt_type,n_shown,papers_shown,papers_selected,n_selected,cited_not_shown,n_cited_not_shown,n_fabricated,hallucination_rate
gemini-2.5-pro,0,N0P0,position paper,30,SEED_14; SEED_118; SEED_46; SEED_112; SEED_106; SEED_103; SEED_39; SEED_30; SEED_7; SEED_116; SEED_72; SEED_10; SEED_108; SEED_93; SEED_62; SEED_104; SEED_8; SEED_97; SEED_68; SEED_98; SEED_16; SEED_99; SEED_84; SEED_60; SEED_70; SEED_21; SEED_33; SEED_67; SEED_77; SEED_54,SEED_46; SEED_118; SEED_30; SEED_99; SEED_14; SEED_39; SEED_106; SEED_112; SEED_103; SEED_33,10,,0,0,0.0
gemini-2.5-pro,10,N10P36,literature review,30,N4P91; N9P15; N4P113; N5P97; N9P8; N3P38; N9P88; N3P68; N9P17; N6P30; N6P83; N6P95; SEED_61; N6P63; N7P14; N4P27; SEED_79; N1P80; N7P64; N3P58; SEED_91; N0P76; N9P100; N1P59; N5P0; N5P101; N1P58; N8P79; SEED_104; N7P87,N9P15; N4P113; N6P63; N4P91; N1P59; N9P8; N3P58; SEED_61; SEED_79; SEED_104,10,,0,0,0.0
gemini-2.5-pro,10,N10P37,literature review,30,N5P28; N4P108; N6P114; N7P116; N8P84; N0P17; N6P89; N9P93; N0P30; N8P81; N8P71; N8P76; N7P7; N9P115; N5P62; N1P20; N0P116; N7P25; N2P48; N6P24; N2P21; N5P98; N5P19; N2P29; N6P20; N4P88; N7P2; N7P67; N1P111; N7P36,N8P76; N0P30; N9P93; N5P28; N8P84; N7P2; N0P116; N0P17; N8P81; N4P108,10,,0,0,0.0
gemini-2.5-pro,10,N10P38,position paper,30,N5P110; N2P10; N9P95; N2P78; N2P21; N9P50; N2P37; N5P59; N5P60; N0P101; N7P44; N7P67; N2P36; N2P30; N0P19; N6P50; N2P112; N2P105; N3P109; N2P44; N9P62; N3P24; N4P39; N3P73; N8P33; SEED_112; N7P27; N0P108; N8P11; N9P72,N9P50; N2P112; N2P78; N2P105; N7P67; N2P36; N3P24; N2P44; N2P37; N6P50,10,,0,0,0.0
gemini-2.5-pro,10,N10P39,literature review,30,N8P84; N7P57; N9P111; SEED_88; N6P79; SEED_102; N2P86; N2P20; N4P27; N9P114; N2P39; N5P87; N4P2; N3P28; N7P26; SEED_109; N5P20; N1P56; N0P75; N3P87; N4P97; N3P64; N6P76; N3P31; N1P64; N8P87; N1P44; N5P12; N6P103; N4P69,N9P111; N9P114; N2P20; N8P84; N5P20; N0P75; SEED_88; N2P86; N7P57; SEED_109,10,,0,0,0.0
gemini-2.5-pro,10,N10P4,position paper,30,SEED_57; N2P78; N1P98; N4P89; N5P74; N4P70; N6P107; N7P99; N6P109; N9P67; N7P63; N9P49; SEED_43; N5P112; SEED_70; N8P68; N1P22; N4P100; N8P103; N1P32; N6P99; N7P62; N4P2; N1P56; N1P55; N6P116; N5P45; N3P6; N5P32; N0P28,N5P74; N9P67; N0P28; N2P78; SEED_57; N6P107; N5P32; N5P112; SEED_70; N5P45,10,,0,0,0.0
gemini-2.5-pro,10,N10P40,literature review,30,N5P9; N7P15; N0P117; SEED_29; N5P96; N5P15; N1P105; N8P11; N8P67; N5P56; N4P111; N3P80; N4P36; N0P70; N5P29; N4P3; N8P81; N4P67; N0P76; N2P88; N8P105; SEED_81; N7P46; N1P116; N6P75; N7P33; N0P72; N5P20; N0P1; N0P11,N5P9; N5P15; N0P117; N8P11; N1P116; N3P80; N7P15; N5P96; SEED_29; N0P70,10,,0,0,0.0
gemini-2.5-pro,10,N10P41,position paper,30,SEED_78; N5P51; N8P54; N2P1; N1P6; SEED_63; N7P56; N5P35; N0P84; N7P34; N0P18; N5P73; N1P95; N8P104; N0P28; N7P74; N9P34; N8P103; N1P92; N5P43; SEED_13; N3P60; N9P119; N3P25; N1P45; N2P99; N5P83; N4P38; N5P32; N8P18,N5P51; N8P54; N2P1; N0P18; N0P84; N1P92; N1P95; N5P32; N1P45; SEED_78,10,,0,0,0.0
gemini-2.5-pro,10,N10P42,position paper,30,N6P77; N0P38; SEED_89; N9P96; N8P14; N8P40; N8P98; N4P104; N8P31; N3P115; N1P114; N4P84; N4P36; N9P33; N5P49; N7P119; N1P93; N0P109; N7P92; N4P53; N5P50; SEED_53; N9P92; SEED_86; N9P108; N1P3; N6P44; N0P10; N2P25; N3P98,N6P77; N0P38; N9P96; N8P31; N8P98; N3P115; N8P40; SEED_89; SEED_86; SEED_53,10,,0,0,0.0
gemini-2.5-pro,10,N10P43,literature review,30,N5P99; N1P58; N1P68; N5P32; N2P93; N2P40; N3P4; N5P59; N0P1; N3P7; N9P101; N1P5; N6P82; N1P62; N5P78; N0P45; N4P37; N9P64; N6P72; N7P28; N4P59; N7P85; N3P19; N5P46; N6P43; N9P103; N9P117; N0P12; N5P72; N0P49,N0P1; N1P5; N1P58; N5P99; N3P4; N1P68; N9P64; N5P32; N2P93; N5P72,10,,0,0,0.0
gemini-2.5-pro,10,N10P44,position paper,30,N7P114; N5P103; SEED_28; N6P104; N0P107; N9P27; N9P109; N4P117; N1P104; N5P41; N5P17; N1P56; N0P34; SEED_116; N2P37; N1P83; SEED_13; SEED_39; N0P15; N2P49; N0P0; N6P69; N8P57; N5P59; N9P71; N5P11; N7P80; N3P72; N2P28; N9P72,N7P114; N0P107; N9P109; N1P104; N0P34; N0P15; N9P27; SEED_28; N9P71; N2P28,10,,0,0,0.0
gemini-2.5-pro,10,N10P45,literature review,30,N4P109; N0P105; N9P89; N2P85; N7P47; N0P59; SEED_25; SEED_95; SEED_57; N6P17; N4P41; N0P58; N4P7; N6P119; N8P90; N1P114; N5P107; N2P40; N5P64; N3P104; N8P87; N6P1; N2P9; N3P79; N0P16; N9P85; N4P74; N7P80; N4P19; N3P17,N2P85; N4P109; SEED_95; N9P89; N0P105; N0P58; SEED_25; SEED_57; N0P59; N1P114,10,,0,0,0.0
gemini-2.5-pro,10,N10P46,position paper,30,N7P42; N7P100; SEED_8; N3P109; N6P79; N8P102; N4P63; SEED_87; N6P31; N1P78; N1P74; N4P62; SEED_25; N8P119; N8P59; N5P63; N0P64; N2P48; N7P92; N2P8; N1P88; N6P43; SEED_13; N4P25; N9P9; N4P73; N5P111; N8P13; N8P81; N2P71,N7P42; N4P63; N7P100; N3P109; N6P79; N1P78; N1P74; SEED_8; SEED_87; N6P31,10,,0,0,0.0
gemini-2.5-pro,10,N10P47,literature review,30,N6P18; N1P52; N4P20; N8P118; N1P54; N3P78; SEED_57; N9P8; N5P42; SEED_15; N5P93; N9P22; N2P63; SEED_110; N9P111; N1P105; N9P104; N4P6; N1P50; N8P100; N6P106; N3P67; N0P50; N3P6; N0P38; N8P31; N3P83; N1P46; SEED_9; N4P29,N4P20; N0P50; N6P18; N8P118; SEED_15; N0P38; SEED_110; SEED_57; SEED_9; N9P8,10,,0,0,0.0
gemini-2.5-pro,10,N10P48,position paper,30,N5P77; SEED_41; N9P101; N9P27; N0P75; SEED_119; N0P65; N1P103; N2P23; N3P117; N8P115; N9P79; N0P99; N4P94; N7P102; N8P87; N0P21; N2P7; N0P4; N6P80; N0P10; N7P101; N6P73; N5P55; N0P94; N4P72; N7P11; N5P97; N5P42; N7P69,N0P94; N5P77; N4P94; N3P117; N0P99; SEED_119; N9P27; SEED_41; N2P23; N0P75,10,,0,0,0.0
gemini-2.5-pro,10,N10P49,position paper,30,N8P3; N1P116; N6P101; SEED_18; N2P12; N0P4; N8P63; N5P39; N9P9; N1P88; N0P70; N1P14; SEED_10; N5P66; N1P98; N0P67; N2P10; N9P22; N8P51; N1P108; N9P42; N3P17; N4P102; N3P50; N0P58; N3P108; N0P81; SEED_8; N4P106; N4P0,N6P101; N8P3; N5P39; N4P106; N2P12; N0P4; N1P14; N0P58; SEED_18; N1P108,10,,0,0,0.0
gemini-2.5-pro,10,N10P5,literature review,30,N2P63; N0P114; N5P90; N7P84; N5P95; N0P80; N8P109; N1P91; N2P1; N5P93; N3P63; N6P52; SEED_111; N4P69; N6P113; N3P31; N6P105; N0P62; N4P62; N5P92; N1P68; N1P48; N0P8; N4P7; N9P60; N8P57; N9P66; N1P30; N3P35; N1P19,N5P90; N2P63; N0P114; N5P93; N1P30; N1P68; N0P62; N1P91; N2P1; N0P80,10,,0,0,0.0
gemini-2.5-pro,10,N10P50,literature review,30,N2P16; N3P56; N9P105; N8P31; N8P113; N5P68; N2P19; N6P118; N3P41; N6P101; N6P99; N5P11; N6P38; N7P87; N6P107; N7P61; N7P39; SEED_25; N6P6; N0P0; N1P79; N4P11; N3P68; SEED_47; N6P8; N0P114; N8P13; N5P112; N0P18; N7P109,N0P0; N6P118; N3P56; N9P105; N3P41; N2P19; N0P18; SEED_25; N8P31; N0P114,10,,0,0,0.0
gemini-2.5-pro,10,N10P51,position paper,30,N4P43; N2P50; N4P102; N6P7; N1P59; N2P36; N1P37; N7P101; N5P58; N3P33; N8P90; N9P22; N1P102; N4P68; SEED_77; N9P67; N9P76; N3P117; N2P56; N3P86; N4P47; SEED_89; N0P97; N3P90; N9P97; N5P36; N5P108; N5P28; N4P98; SEED_51,N2P50; N4P102; N5P36; N1P37; N1P59; N2P56; N7P101; N0P97; SEED_89; SEED_51,10,,0,0,0.0
gemini-2.5-pro,10,N10P52,literature review,30,N3P73; N9P71; SEED_57; N5P79; N8P61; N8P25; N8P63; N4P112; N6P100; N7P76; N5P65; N4P64; N4P0; N2P38; N6P38; N1P35; N9P75; N5P89; N2P24; N6P112; N8P56; N1P111; N1P117; N0P42; N0P99; N0P97; N8P105; SEED_1; N2P99; N8P48,N3P73; N8P61; N9P71; N2P24; N6P38; N1P117; N8P56; SEED_57; N4P0; N4P64,10,,0,0,0.0
gemini-2.5-pro,10,N10P53,literature review,30,N7P114; N9P11; N5P11; N8P32; N7P85; N6P17; N9P94; N1P6; N3P37; N4P109; N4P78; N6P72; N0P51; N7P78; SEED_91; N5P24; N2P16; N9P73; N8P73; N8P67; N4P69; SEED_42; N3P7; N0P71; N1P2; N7P80; N9P47; N9P69; N7P24; SEED_28,N7P85; N1P6; N7P114; N9P11; N9P94; N3P37; SEED_42; SEED_91; N0P51; SEED_28,10,,0,0,0.0
gemini-2.5-pro,10,N10P54,position paper,30,SEED_12; N7P53; N7P19; N6P94; N7P70; N1P15; N6P75; N2P27; N4P7; N9P1; N4P6; N3P25; N1P81; N1P37; N5P112; N1P16; N5P91; SEED_110; N6P81; N6P117; N4P100; N2P107; N2P46; N6P2; N7P118; N8P113; N1P94; N0P68; N8P80; SEED_41,N6P94; N7P19; N7P53; N1P15; N6P2; N2P107; N1P81; SEED_12; N0P68; SEED_41,10,,0,0,0.0
gemini-2.5-pro,10,N10P55,position paper,30,N2P38; SEED_65; N8P29; N5P13; N9P26; N0P5; N2P31; N3P114; N6P4; N1P91; N8P8; N7P12; N4P38; N5P112; N7P93; N8P118; N2P35; N2P89; N3P56; N3P34; SEED_47; N2P27; N0P31; N7P28; N0P72; N5P83; N8P49; N1P19; N0P17; N9P77,N2P38; N1P91; N8P29; N7P93; N0P72; N0P5; SEED_47; N6P4; N2P27; SEED_65,10,,0,0,0.0
gemini-2.5-pro,10,N10P56,position paper,30,N8P3; N9P24; SEED_96; N5P68; N2P109; N6P35; N6P100; N7P98; N5P47; N1P5; N6P45; N6P80; N9P20; N7P114; N2P83; N5P108; N2P38; N6P85; N8P117; N6P77; N4P38; N2P30; N9P119; N8P24; N2P12; N4P97; N7P24; N5P2; N5P33; N0P114,N7P98; N8P3; N9P24; N6P100; N5P68; N2P109; N6P80; N5P47; N1P5; N6P45,10,,0,0,0.0
gemini-2.5-pro,10,N10P57,literature review,30,N7P111; N8P4; SEED_105; N7P23; N3P96; N0P104; N5P4; N4P9; N5P33; N4P93; N3P75; N5P80; N8P59; N7P58; N7P107; N9P108; N3P88; SEED_48; N6P111; N4P14; N2P42; N2P4; N3P12; N5P60; N3P17; N6P92; N1P18; N4P5; N0P101; N8P7,N8P4; N5P4; N5P80; N7P111; N4P93; N8P59; N0P104; N9P108; N5P33; N3P96,10,,0,0,0.0
gemini-2.5-pro,10,N10P58,position paper,30,N2P107; N2P71; N6P63; N9P90; N6P67; N0P86; N0P93; N7P73; N3P98; N6P92; N5P21; N3P71; N3P39; N9P93; N2P54; N7P58; N9P87; N1P109; N4P20; N3P107; SEED_9; N7P32; N0P118; N4P57; N6P105; N2P69; N7P65; N8P22; N9P56; N7P67,N4P20; N2P107; N6P63; N3P39; N0P86; N0P93; N6P92; N6P67; N2P71; N3P107,10,,0,0,0.0
gemini-2.5-pro,10,N10P59,literature review,30,N8P115; N4P100; N9P7; N2P0; N4P93; N2P28; N3P102; N0P3; N0P48; N5P43; SEED_108; N5P86; N0P36; N9P50; N0P30; SEED_92; N9P111; N2P79; N8P88; N1P99; N2P46; N4P8; N6P99; N5P22; N9P118; N3P29; N2P22; N7P12; N2P117; N5P116,N0P36; N8P115; N4P100; N5P86; N3P102; N1P99; N0P3; N0P30; N5P43; N9P50,10,,0,0,0.0
gemini-2.5-pro,10,N10P6,position paper,30,N9P87; N6P117; N3P32; N4P90; N9P72; N9P68; N8P66; N7P80; N1P54; N7P63; N9P32; N1P13; N6P119; N2P70; SEED_88; N7P112; N6P92; N4P39; SEED_68; N4P13; N3P44; N6P87; N7P49; N7P51; N3P35; N5P26; N7P113; N9P77; N6P12; N4P98,N1P54; N4P13; N6P117; N3P32; N9P87; N7P51; SEED_88; N5P26; N1P13; N2P70,10,,0,0,0.0
gemini-2.5-pro,10,N10P60,literature review,30,N2P17; N4P55; N9P11; N4P28; SEED_114; N2P7; SEED_93; N3P63; N5P73; N2P46; N7P23; N8P111; N0P16; N9P107; N7P62; N7P90; N0P47; SEED_60; N3P108; SEED_97; N8P39; N3P33; N4P80; N5P117; N6P27; N8P29; N8P114; N8P0; N7P41; N3P94,N2P17; N4P55; N7P90; N5P73; N0P16; N8P114; N3P108; N0P47; N2P46; SEED_114,10,,0,0,0.0
gemini-2.5-pro,10,N10P61,position paper,30,N8P43; N6P63; N3P27; N3P18; N6P33; N2P104; N1P40; N7P9; N6P118; N5P42; N0P54; N6P6; N2P25; N6P17; N8P114; N3P55; N6P41; N6P81; SEED_1; N3P114; N7P112; N8P103; N5P102; SEED_75; N0P94; SEED_85; N5P117; N7P41; N8P77; N0P23,N3P27; N6P63; N6P118; N2P104; N0P94; N8P43; N8P114; N3P18; SEED_1; SEED_85,10,,0,0,0.0
gemini-2.5-pro,10,N10P62,literature review,30,N7P43; N9P118; N2P18; N3P42; N2P98; N6P34; N1P15; N5P110; N5P25; N4P7; N6P62; N8P35; N7P61; N4P19; SEED_87; N7P71; SEED_7; N7P116; N0P52; N6P96; N3P0; N8P100; N2P109; N3P116; N0P22; N7P12; N7P95; N3P50; N2P28; N3P108,N7P43; N3P42; N5P25; N2P18; N1P15; N0P52; N0P22; SEED_7; N6P34; SEED_87,10,,0,0,0.0
gemini-2.5-pro,10,N10P63,position paper,30,N7P16; N0P53; N0P98; N0P85; N6P12; N7P98; SEED_103; N4P44; N4P108; N5P22; N7P86; N5P104; N0P55; N4P56; N1P70; N2P4; N4P109; N5P99; N2P31; N0P14; N7P106; N1P58; N3P88; N7P43; N9P28; N1P64; N9P43; N8P15; SEED_11; N3P50,N6P12; N7P16; N0P53; N1P70; N0P98; N0P85; N4P44; N7P98; N2P31; N0P55,10,,0,0,0.0
gemini-2.5-pro,10,N10P64,position paper,30,N4P25; N8P37; N6P81; N5P81; N0P119; N6P112; N5P119; N8P69; N8P52; N3P61; N5P33; N0P49; N1P101; N3P1; N0P38; N6P115; N2P111; N4P96; N8P67; N8P7; SEED_90; SEED_101; N1P114; N3P117; N8P75; N1P115; N1P76; SEED_31; N1P59; SEED_34,N8P52; N5P33; N4P25; N0P119; N1P59; N5P119; N6P112; N1P101; N1P115; N8P37,10,,0,0,0.0
gemini-2.5-pro,10,N10P65,literature review,30,N7P93; N5P21; SEED_75; N5P75; N2P32; N0P102; N1P83; N2P119; N2P39; N3P58; N7P94; N6P14; N2P84; N5P87; N3P87; N4P3; N6P76; N5P81; N3P103; N5P101; N0P29; N0P54; N6P112; N0P40; N7P52; N5P38; N7P62; SEED_54; N4P116; SEED_69,N7P93; N5P75; N2P32; N0P102; N1P83; N2P119; N0P29; N0P40; SEED_75; N5P21,10,,0,0,0.0
gemini-2.5-pro,10,N10P66,literature review,30,N0P111; N9P44; N9P58; N1P29; N7P28; N9P55; N8P57; N0P5; N5P112; N3P1; N3P9; N8P97; N6P73; N8P85; SEED_78; N6P49; SEED_86; N6P37; N6P39; N0P78; N1P18; N0P69; N2P77; SEED_113; N9P82; N9P54; N1P105; N2P55; N0P106; N7P30,N9P55; N8P57; N9P58; N1P29; N0P111; N0P5; N9P44; N0P69; SEED_86; N0P78,10,,0,0,0.0
gemini-2.5-pro,10,N10P67,position paper,30,N3P25; N8P117; N5P11; SEED_91; N0P0; N1P98; N2P75; N3P15; N7P9; N1P116; N0P18; SEED_37; N2P8; N3P3; N0P45; N6P5; N3P1; N4P11; N6P90; N6P69; SEED_97; N0P3; N7P34; N9P75; N8P105; N6P39; N2P91; N9P9; N8P74; N2P88,N3P25; N8P117; N2P75; N2P91; N0P18; N0P0; N6P90; N7P9; SEED_91; SEED_37,10,,0,0,0.0
gemini-2.5-pro,10,N10P68,literature review,30,N7P12; N0P69; N7P51; N3P45; N0P25; N2P111; N0P94; N3P105; N9P38; SEED_101; N1P31; N5P106; N9P26; N5P46; N4P56; N5P3; N6P65; N8P70; N0P62; N3P15; N1P95; N9P60; N9P33; N5P68; N5P71; N9P72; N0P105; N5P52; N2P115; N3P20,N2P111; N7P12; N3P105; N0P94; N1P31; N0P105; N0P25; N0P69; N3P15; N1P95,10,,0,0,0.0
gemini-2.5-pro,10,N10P69,literature review,30,N4P76; N1P22; N0P51; N7P84; N6P13; N7P86; SEED_79; SEED_77; SEED_67; N0P95; N9P37; N8P117; N4P58; N0P50; N9P11; N6P83; N1P102; N4P15; N5P47; N5P107; N8P7; SEED_92; N0P9; N4P44; N6P107; N5P24; N2P110; N8P9; N1P30; N1P115,N0P95; N0P50; N4P76; N7P86; N1P22; N1P30; N4P58; N7P84; N6P13; N0P51,10,,0,0,0.0
gemini-2.5-pro,10,N10P7,literature review,30,N2P31; N0P19; N5P73; N6P20; N5P38; SEED_83; N8P28; N2P81; N3P84; N3P19; N8P61; N7P42; N5P32; N4P10; N2P74; N2P91; N8P14; SEED_49; SEED_31; N8P21; N6P0; N8P45; N0P105; SEED_37; N2P65; N8P103; N7P116; N7P19; N7P1; N0P75,N2P31; N5P73; N8P21; N4P10; N3P84; N0P105; N0P19; SEED_37; SEED_83; SEED_31,10,,0,0,0.0
gemini-2.5-pro,10,N10P70,position paper,30,N0P52; N1P44; N2P28; N7P64; N9P85; N3P62; N8P55; N4P106; SEED_6; N3P20; N7P19; N2P27; N8P74; N7P97; N2P104; N6P76; N3P18; N8P89; N3P32; N3P118; N2P12; N9P88; N1P68; N6P70; N5P78; N2P84; N4P84; N8P91; N8P3; N4P40,N9P85; N8P55; N2P84; N2P28; N4P106; N1P44; N2P104; N1P68; SEED_6; N2P27,10,,0,0,0.0
gemini-2.5-pro,10,N10P71,position paper,30,N7P62; N9P59; N5P24; N2P22; N5P107; N2P94; N5P79; N4P77; N4P105; N6P76; N8P116; N9P72; N2P10; SEED_117; N7P73; SEED_36; SEED_7; N1P55; N0P1; N0P21; N4P98; N7P4; N5P115; N9P53; N0P16; N4P84; SEED_1; N0P70; N1P7; N9P102,N9P59; N0P1; N7P62; N4P105; N0P16; N2P22; N4P98; SEED_36; SEED_7; SEED_1,10,,0,0,0.0
gemini-2.5-pro,10,N10P72,position paper,30,N1P79; N2P34; N3P43; N2P99; N5P83; N5P55; N8P85; N9P37; N5P58; N5P117; N1P109; N1P40; N2P63; N8P96; N4P34; SEED_31; N1P20; N7P109; N4P0; N6P73; N7P60; N1P73; N3P68; N9P53; N5P65; N1P51; SEED_40; N2P19; N8P45; N8P61,N1P79; N2P63; N2P34; N8P85; N1P51; N5P55; N9P37; N1P40; N3P43; N4P0,10,,0,0,0.0
gemini-2.5-pro,10,N10P73,literature review,30,N3P100; SEED_58; N7P54; N1P12; SEED_97; SEED_52; SEED_21; N2P83; N3P52; N6P25; N0P84; N9P48; N9P44; N3P87; N2P31; N3P33; N6P96; N9P95; N3P83; N7P83; N6P19; N6P116; N8P40; SEED_2; N4P95; N9P60; N4P36; N8P73; N8P16; N4P110,N3P33; N7P54; N6P25; N8P73; N3P52; N0P84; SEED_58; SEED_52; SEED_21; SEED_97,10,,0,0,0.0
gemini-2.5-pro,10,N10P74,literature review,30,N8P69; SEED_108; N8P95; N8P99; N1P8; N6P46; N0P87; N9P63; N9P61; N8P71; N9P71; N7P17; N2P8; N9P12; N1P62; N8P6; N5P38; SEED_56; N2P115; N9P100; SEED_107; N7P107; SEED_116; N7P12; N3P72; N6P114; N4P83; N1P10; N9P39; N2P7,N8P69; N8P95; N8P99; N1P8; N0P87; N1P62; N2P7; SEED_108; N1P10; SEED_107,10,,0,0,0.0
gemini-2.5-pro,10,N10P75,literature review,30,N4P96; N3P96; SEED_92; N7P73; N0P112; N2P21; N8P37; N7P13; N8P44; N6P82; N9P14; N5P85; N2P2; N8P57; N6P49; N9P111; N1P103; N6P9; N6P68; N8P36; N3P71; N7P93; N1P78; SEED_32; N7P11; N1P102; N0P115; N3P8; N7P80; N6P30,N7P73; N7P13; N3P96; N4P96; N6P68; N0P112; N2P2; SEED_92; SEED_32; N8P37,10,,0,0,0.0
gemini-2.5-pro,10,N10P76,literature review,30,N3P56; N3P44; N3P78; N1P92; SEED_40; N7P89; N1P81; N9P15; N7P64; N1P96; N8P115; N9P41; N2P56; N8P105; N2P72; N9P19; N8P110; N7P75; N2P67; N5P85; N9P35; N9P68; N1P18; N3P4; N5P116; N8P5; N9P97; N3P6; N4P33; N9P58,N1P92; N9P15; N3P44; N3P56; N7P75; N1P96; N1P81; N3P78; N9P41; SEED_40,10,,0,0,0.0
gemini-2.5-pro,10,N10P77,literature review,30,N8P116; N7P109; N0P0; N6P33; N6P50; SEED_57; N2P50; N1P1; N3P100; N6P53; N3P89; N9P84; SEED_15; N2P43; SEED_65; N1P85; N2P116; N5P19; N4P83; N7P13; N6P80; N3P119; N7P84; N7P78; N4P82; SEED_46; N6P98; N6P111; N2P94; N8P2,N7P109; N0P0; N3P89; N7P13; N1P85; SEED_15; SEED_57; N6P53; N1P1; SEED_65,10,,0,0,0.0
gemini-2.5-pro,10,N10P78,position paper,30,N0P50; N5P18; N6P69; N1P97; N2P110; N3P66; N8P29; N9P89; N1P118; SEED_66; N1P24; N8P14; N0P82; N7P112; N6P71; N1P110; N8P3; N2P4; N7P102; N7P49; N3P73; N3P41; N2P78; N7P64; N2P46; N2P35; N3P51; N3P103; N7P17; N5P47,N0P50; N5P18; N8P29; N1P97; N1P24; N0P82; N2P110; N9P89; N1P110; N2P4,10,,0,0,0.0
gemini-2.5-pro,10,N10P79,position paper,30,N9P63; N0P52; N8P78; SEED_32; N5P56; N2P25; N8P12; N9P87; N3P51; N1P90; SEED_71; N2P96; N1P18; SEED_86; N7P114; N1P44; N5P34; N9P115; N2P98; N0P82; N6P21; N8P109; SEED_105; SEED_8; N0P39; N6P84; N4P61; N4P4; SEED_65; N2P84,N0P52; N0P82; N9P87; N8P78; N9P63; N3P51; N7P114; SEED_32; SEED_86; SEED_65,10,,0,0,0.0
gemini-2.5-pro,10,N10P8,literature review,30,N7P20; N7P48; N0P77; N5P80; N2P108; N1P2; N8P89; N0P107; N5P16; N1P48; N7P29; N4P57; N5P89; SEED_85; N2P49; N5P94; N8P78; N1P97; N3P77; N0P66; N1P75; N5P3; N3P70; N3P89; N4P56; N8P79; N7P94; SEED_112; N5P93; N5P44,N7P48; N5P3; N7P20; N5P80; N1P2; N1P97; N7P29; N0P107; N2P108; N1P48,10,,0,0,0.0
gemini-2.5-pro,10,N10P80,position paper,30,N6P77; N7P30; N2P50; N3P63; N3P52; N3P103; N4P46; N1P0; N8P40; N4P95; N6P59; SEED_118; SEED_17; N6P96; N3P74; N7P82; N1P34; N1P75; SEED_106; N1P76; N6P109; N2P102; N9P2; N4P116; N0P93; N4P92; N7P45; N9P17; N0P13; SEED_108,N4P95; N6P77; N7P30; N6P59; N3P52; N0P93; SEED_118; N8P40; N9P2; N0P13,10,,0,0,0.0
gemini-2.5-pro,10,N10P81,literature review,30,N3P59; N1P24; N8P66; N7P76; N8P73; SEED_48; N6P23; N6P71; N6P119; N6P49; N5P0; N9P99; N1P106; N2P89; N8P81; N8P71; N9P47; N8P94; N6P29; N2P35; N9P109; N5P38; N4P85; N9P21; SEED_15; N7P0; SEED_96; N9P8; N1P78; N5P42,N1P24; N6P119; N5P0; N3P59; N1P106; SEED_15; N7P76; N8P73; SEED_96; SEED_48,10,,0,0,0.0
gemini-2.5-pro,10,N10P82,position paper,30,N4P79; N0P5; N4P96; N3P17; N2P36; N9P70; N7P8; N5P45; N2P113; N1P43; N1P113; N9P98; N0P75; N6P96; N9P10; N5P115; N1P25; N2P47; N3P13; N8P43; SEED_61; N3P82; N3P14; N9P109; SEED_24; N9P94; N2P1; SEED_94; N0P90; N8P22,N9P98; N3P17; N4P79; N3P82; N0P5; N0P75; SEED_61; N2P47; N5P45; N1P43,10,,0,0,0.0
gemini-2.5-pro,10,N10P83,literature review,30,N9P2; N0P19; N9P65; N6P105; N7P76; N3P55; N8P112; SEED_111; N0P111; N0P104; N9P83; N0P76; N7P20; N1P96; SEED_35; N0P1; N7P52; N2P74; N2P92; N4P14; N7P115; N8P118; N0P71; N9P95; N0P54; N9P72; N4P27; N2P12; N3P77; N2P8,N0P1; N9P2; N7P76; N0P19; N0P111; N0P104; SEED_111; N0P54; N1P96; SEED_35,10,,0,0,0.0
gemini-2.5-pro,10,N10P84,literature review,30,N0P4; N9P47; N3P96; N2P76; N2P29; N2P26; N1P81; N5P24; N7P42; N5P33; N8P10; N1P96; N3P75; N1P6; N0P79; N0P88; N9P76; N0P9; N8P58; N7P113; N6P67; N1P115; N8P31; N9P0; N9P116; N5P64; N7P91; SEED_25; SEED_82; N5P90,N2P76; N0P4; N1P81; N9P47; N2P26; N2P29; N0P79; N5P24; N5P33; N1P96,10,,0,0,0.0
gemini-2.5-pro,10,N10P85,literature review,30,N7P16; N9P72; SEED_55; N7P109; N5P5; N8P108; N6P83; N8P113; N5P26; N9P37; N0P64; N6P113; N7P5; N2P32; N6P24; N4P11; N8P1; N6P49; N2P19; N1P68; N6P15; N3P94; N7P103; N3P68; N3P78; N5P58; N1P38; N8P63; N8P56; N6P90,N7P109; N9P72; N7P16; N8P108; N5P26; N9P37; N1P68; N5P5; N6P83; SEED_55,10,,0,0,0.0
gemini-2.5-pro,10,N10P86,literature review,30,N3P104; N1P8; N7P65; SEED_64; N5P7; N4P17; N6P45; N8P64; N3P94; N4P71; N5P76; N1P7; N7P36; N3P37; N6P30; N9P29; N3P31; SEED_54; N6P63; N0P55; N0P57; N2P15; N4P22; N6P31; N9P61; N5P46; N3P6; N6P54; N3P62; N0P61,N3P104; N3P94; N7P65; N5P46; N0P57; N0P55; N3P6; N6P31; SEED_64; N4P71,10,,0,0,0.0
gemini-2.5-pro,10,N10P87,literature review,30,N3P26; N5P104; N3P60; N7P83; SEED_5; N0P51; N3P63; N2P3; SEED_18; N3P93; N1P32; N2P62; N0P118; N5P105; N8P25; N9P2; N8P39; N1P104; N6P98; SEED_58; N8P78; N8P50; SEED_68; N8P99; N5P2; N2P95; N9P21; N9P13; N4P25; N5P13,N5P104; N3P26; N7P83; N3P60; N3P93; N3P63; N0P118; SEED_18; N0P51; N8P25,10,,0,0,0.0
