annotator_id,prompt_id,seed_id,cited,submitted_at
A2,N0P92,SEED_107,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_17,1,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_19,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_27,1,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_28,1,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_31,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_46,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_47,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_53,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_57,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_58,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_60,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_61,1,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_67,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_68,1,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_70,1,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_72,1,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_76,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_77,1,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_85,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_87,1,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_89,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_9,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_90,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_95,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_96,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_97,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_99,1,2026-06-09 01:25:24.458275+00
A2,N0P97,SEED_102,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_104,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_110,1,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_115,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_17,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_18,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_27,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_28,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_29,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_30,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_37,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_38,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_40,1,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_41,1,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_5,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_51,1,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_56,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_64,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_66,1,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_69,1,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_7,1,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_73,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_76,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_84,1,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_86,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_93,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_94,1,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_96,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_98,0,2026-06-09 00:56:17.790399+00
A2,N0P97,SEED_99,1,2026-06-09 00:56:17.790399+00
A3,N0P54,SEED_0,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_111,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_15,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_16,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_17,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_22,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_26,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_27,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_28,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_29,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_32,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_37,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_38,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_39,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_41,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_48,1,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_5,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_50,1,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_55,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_63,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_64,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_67,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_68,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_7,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_76,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_85,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_90,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_95,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_97,0,2026-06-05 22:40:12.661241+00
A3,N0P54,SEED_98,0,2026-06-05 22:40:12.661241+00
A4,N0P110,SEED_1,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_10,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_100,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_101,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_103,1,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_106,1,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_110,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_118,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_17,1,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_18,1,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_21,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_31,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_34,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_35,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_37,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_38,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_48,1,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_49,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_52,1,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_53,1,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_55,1,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_61,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_63,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_66,1,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_71,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_73,1,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_8,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_87,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_92,0,2026-05-26 01:55:35.76684+00
A4,N0P110,SEED_99,0,2026-05-26 01:55:35.76684+00
A4,N0P47,SEED_1,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_100,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_101,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_113,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_119,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_13,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_14,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_16,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_2,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_22,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_28,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_30,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_33,1,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_41,1,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_45,1,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_46,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_5,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_53,1,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_57,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_6,1,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_60,1,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_64,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_65,1,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_67,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_75,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_78,1,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_8,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_94,0,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_95,1,2026-05-26 01:53:07.008285+00
A4,N0P47,SEED_99,1,2026-05-26 01:53:07.008285+00
A4,N0P56,SEED_10,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_100,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_108,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_11,1,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_111,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_118,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_13,1,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_14,1,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_18,1,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_21,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_24,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_28,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_30,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_31,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_39,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_42,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_43,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_44,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_50,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_51,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_55,1,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_65,1,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_67,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_75,1,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_81,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_82,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_9,1,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_94,0,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_95,1,2026-05-26 01:54:29.142236+00
A4,N0P56,SEED_99,1,2026-05-26 01:54:29.142236+00
A5,N0P83,SEED_100,1,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_101,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_104,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_107,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_109,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_110,1,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_112,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_14,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_2,1,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_21,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_29,1,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_3,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_33,1,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_39,1,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_42,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_47,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_53,1,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_6,1,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_60,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_61,1,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_67,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_73,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_74,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_76,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_80,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_83,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_86,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_88,0,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_92,1,2026-05-27 01:07:56.969169+00
A5,N0P83,SEED_99,0,2026-05-27 01:07:56.969169+00
A6,N0P112,SEED_100,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_104,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_109,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_117,1,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_119,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_14,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_22,1,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_23,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_25,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_3,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_31,1,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_35,1,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_37,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_40,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_41,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_46,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_48,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_50,1,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_59,1,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_62,1,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_69,1,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_70,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_72,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_73,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_75,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_81,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_87,1,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_88,0,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_90,1,2026-06-02 04:38:50.229567+00
A6,N0P112,SEED_94,0,2026-06-02 04:38:50.229567+00
A6,N0P84,SEED_103,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_105,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_118,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_14,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_17,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_18,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_19,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_2,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_24,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_26,1,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_31,1,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_4,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_40,1,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_52,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_53,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_56,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_60,1,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_64,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_66,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_7,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_71,1,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_73,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_78,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_87,1,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_88,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_89,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_90,1,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_93,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_94,0,2026-06-02 04:35:35.193219+00
A6,N0P84,SEED_99,0,2026-06-02 04:35:35.193219+00
A7,N0P95,SEED_0,1,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_10,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_109,1,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_111,1,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_114,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_117,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_118,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_15,1,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_16,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_17,1,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_2,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_22,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_28,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_38,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_44,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_47,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_48,1,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_50,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_54,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_57,1,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_59,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_67,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_68,1,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_69,1,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_83,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_84,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_86,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_87,0,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_93,1,2026-05-20 20:36:16.889451+00
A7,N0P95,SEED_96,0,2026-05-20 20:36:16.889451+00
A8,N0P27,SEED_1,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_102,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_106,1,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_109,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_111,1,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_113,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_115,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_13,1,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_14,1,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_16,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_19,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_23,1,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_32,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_36,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_37,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_43,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_51,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_56,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_6,1,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_60,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_61,1,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_62,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_73,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_8,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_80,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_81,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_87,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_89,1,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_9,0,2026-06-05 00:13:46.128154+00
A8,N0P27,SEED_96,1,2026-06-05 00:13:46.128154+00
A8,N0P80,SEED_1,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_107,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_111,1,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_112,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_113,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_13,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_17,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_27,1,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_30,1,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_33,1,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_36,1,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_45,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_46,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_5,1,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_51,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_55,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_58,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_6,1,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_60,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_63,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_64,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_68,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_72,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_74,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_76,1,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_83,1,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_86,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_93,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_95,0,2026-06-04 14:22:49.459461+00
A8,N0P80,SEED_96,0,2026-06-04 14:22:49.459461+00
